date,source_type,page,city,campaign_id,group_id,ad_id,keyword_id,sessions
2/1/20,direct,/,Иркутск,,,,,1
2/1/20,direct,/,Клин,,,,,1
2/1/20,direct,/,Клифтон,,,,,1
2/1/20,direct,/,Красноярск,,,,,1
2/1/20,direct,/,Санкт-Петербург,,,,,1
2/1/20,direct,/,Химки,,,,,1
2/1/20,direct,/contact,Колумбус,,,,,1
2/1/20,direct,/dver-kassa-dk-4,Вашингтон,,,,,1
2/1/20,direct,/dver-v-kxn-3,Москва,,,,,1
2/1/20,direct,/dveri-na-zakaz/,Москва,,,,,5
2/1/20,direct,/dveri-s-kovkoj/,Москва,,,,,1
2/1/20,direct,/dveri-s-termorazryivom/,,,,,,1
2/1/20,direct,/dveri-s-termorazryivom/,Тамбов,,,,,1
2/1/20,direct,/s-shumoizolyacziej/,,,,,,1
2/1/20,direct,/tamburnye/,Москва,,,,,1
2/1/20,direct,/vxodnaya-dver-prometej-lyuks,Москва,,,,,1
2/1/20,direct,/vxodnaya-dver-prometej-lyuks#,Москва,,,,,1
2/1/20,direct,/vxodnaya-dver-v-kvartiru-s-sh,Москва,,,,,1
2/1/20,direct,/vxodnaya-dver-v-kvartiru-spar,Москва,,,,,1
2/1/20,direct,/vxodnaya-metallicheskaya-dver,Москва,,,,,1
2/1/20,organic,/,Воронеж,,,,,1
2/1/20,organic,/,Краснодар,,,,,1
2/1/20,organic,/,Москва,,,,,8
2/1/20,organic,/avtomaticheskie-porogi,Санкт-Петербург,,,,,1
2/1/20,organic,/avtomaticheskie-porogi,Уфа,,,,,1
2/1/20,organic,/bronirovannyie/,,,,,,1
2/1/20,organic,/bronirovannyie/,Москва,,,,,1
2/1/20,organic,/cisa-56436,Апрелевка,,,,,1
2/1/20,organic,/contact,Санкт-Петербург,,,,,1
2/1/20,organic,/dlya-stroitelej/,Пермь,,,,,1
2/1/20,organic,/dobory,Москва,,,,,1
2/1/20,organic,/dovodchik-diplomat,Москва,,,,,1
2/1/20,organic,/dovodchik-diplomat,Нижний Тагил,,,,,1
2/1/20,organic,/dver-3-klassa-zashhityi-serti,Самара,,,,,1
2/1/20,organic,/dver-protivopozharnaya-skryit,Москва,,,,,1
2/1/20,organic,/dver-tamburnaya-tb-9,Москва,,,,,1
2/1/20,organic,/dveri-iz-massiva-duba/,Киев,,,,,1
2/1/20,organic,/dveri-kxo/,Иваново,,,,,1
2/1/20,organic,/dveri-kxo/,Курск,,,,,1
2/1/20,organic,/dveri-kxo/,Ростов-на-Дону,,,,,1
2/1/20,organic,/dveri-s-kovkoj/,Москва,,,,,1
2/1/20,organic,/dveri-s-termorazryivom/,Афины,,,,,2
2/1/20,organic,/dveri-s-termorazryivom/,Москва,,,,,12
2/1/20,organic,/dveri-s-termorazryivom/,Санкт-Петербург,,,,,1
2/1/20,organic,/dveri-s-termorazryivom/,Солнечногорск,,,,,1
2/1/20,organic,/dveri-s-termorazryivom/,Щёлково,,,,,1
2/1/20,organic,/dveri-s-termorazryivom/,Ярославль,,,,,1
2/1/20,organic,/dveri-so-skidkoj/,Москва,,,,,3
2/1/20,organic,/dveri-uteplennye/,Волосово,,,,,1
2/1/20,organic,/dveri-uteplennye/,Москва,,,,,4
2/1/20,organic,/dveri-uteplennye/,Пермь,,,,,1
2/1/20,organic,/dveri-uteplennye/,Псков,,,,,1
2/1/20,organic,/dvuxstvorchatyie/,Москва,,,,,1
2/1/20,organic,/elektromexanicheskij-protivop,Казань,,,,,1
2/1/20,organic,/elitnye-vhodnye-dveri-v-kvart,Краснодар,,,,,1
2/1/20,organic,/elitnye-vhodnye-dveri-v-kvart,Люберцы,,,,,1
2/1/20,organic,/elitnye-vhodnye-dveri-v-kvart,Москва,,,,,5
2/1/20,organic,/elitnye-vhodnye-dveri-v-kvart,Самара,,,,,1
2/1/20,organic,/elitnye-vhodnye-dveri-v-kvart,Санкт-Петербург,,,,,1
2/1/20,organic,/elitnye-vhodnye-dveri-v-kvart,Симферополь,,,,,1
2/1/20,organic,/gardian-60.01,Санкт-Петербург,,,,,1
2/1/20,organic,/glazki/,Москва,,,,,1
2/1/20,organic,/italyanskij-zamok-vreznoj-sec,Йошкар-Ола,,,,,3
2/1/20,organic,/krit-assistent-a8,Москва,,,,,1
2/1/20,organic,/mottura-champion-pro,Москва,,,,,1
2/1/20,organic,/mul-t-lock-omega-plus,Москва,,,,,2
2/1/20,organic,/nemeckij-uplotnitel,Москва,,,,,1
2/1/20,organic,/otzyvy,Москва,,,,,1
2/1/20,organic,/paradnye-dver/,Сходня,,,,,1
2/1/20,organic,/podezdnaya-dver-texnik-2,Москва,,,,,1
2/1/20,organic,/podezdnye/,Волгоград,,,,,1
2/1/20,organic,/podezdnye/,Москва,,,,,3
2/1/20,organic,/podezdnye/,Сургут,,,,,1
2/1/20,organic,/podezdnye/,Химки,,,,,1
2/1/20,organic,/protivopozharnye/,Москва,,,,,1
2/1/20,organic,/reshyotchatye/,Москва,,,,,2
2/1/20,organic,/ruchka-gribok-(serebro-med),Белгород,,,,,1
2/1/20,organic,/s-shumoizolyacziej/,,,,,,1
2/1/20,organic,/s-shumoizolyacziej/,Екатеринбург,,,,,1
2/1/20,organic,/s-shumoizolyacziej/,Москва,,,,,10
2/1/20,organic,/s-shumoizolyacziej/,Нижний Новгород,,,,,1
2/1/20,organic,/s-shumoizolyacziej/,Ноябрьск,,,,,1
2/1/20,organic,/s-shumoizolyacziej/,Ростов-на-Дону,,,,,1
2/1/20,organic,/s-shumoizolyacziej/,Сыктывкар,,,,,1
2/1/20,organic,"/stavni-okonnyie,-zashhitnyie-",Пермь,,,,,1
2/1/20,organic,/tamburnaya-dver-tb-4,Москва,,,,,1
2/1/20,organic,/trexkonturnaya-vxodnaya-dver-,Москва,,,,,1
2/1/20,organic,/ulichnyie-dveri/,Москва,,,,,5
2/1/20,organic,/ulichnyie-dveri/,Углегорск,,,,,1
2/1/20,organic,/urovni-shumoizolyaczii-vxodny,Ковров,,,,,1
2/1/20,organic,/v-elektroshhitovuyu/,Казань,,,,,1
2/1/20,organic,/v-elektroshhitovuyu/,Пушкино,,,,,1
2/1/20,organic,/v-kassu/,Киев,,,,,1
2/1/20,organic,/v-kotelnuyu/,Видное,,,,,1
2/1/20,organic,/v-kotelnuyu/,Москва,,,,,2
2/1/20,organic,/v-kotelnuyu/,Санкт-Петербург,,,,,1
2/1/20,organic,/vent-reshetka-protivopozharna,Санкт-Петербург,,,,,2
2/1/20,organic,/ventilyaczionnyie-reshetki-zh,Красноярск,,,,,1
2/1/20,organic,/verxnij-suvaldnyij-zamok-secu,Нижний Новгород,,,,,1
2/1/20,organic,/vinorit/,Москва,,,,,1
2/1/20,organic,/vinorit/,Самара,,,,,1
2/1/20,organic,/vorota-v-transformatornuyu,Ростов-на-Дону,,,,,1
2/1/20,organic,/vxodnaya-dver-new-york-labiri,Москва,,,,,1
2/1/20,organic,/vzlomostojkie/,,,,,,1
2/1/20,organic,/vzlomostojkie/,Москва,,,,,1
2/1/20,organic,/zamkovaya-sistema-securemme-2,Москва,,,,,1
2/1/20,organic,/zamok-zpu-tp-rp,Москва,,,,,2
2/1/20,paid,/arochnye-dveri/,Москва,1194086,153787378,369955377,513993813,1
2/1/20,paid,/arochnye-dveri/,Щёлково,1194086,153787378,369955377,513993825,1
2/1/20,referral,/,Городец,,,,,1
2/1/20,referral,/,Москва,,,,,3
2/1/20,referral,/,Санкт-Петербург,,,,,1
2/1/20,referral,/dachnaya-termo-prof?frommarke,Москва,,,,,1
2/1/20,referral,/metallicheskaya-dver-labirint,Москва,,,,,1
2/1/20,referral,/s-shumoizolyacziej/,Москва,,,,,1
2/1/20,referral,/s-zerkalom/,Балашиха,,,,,1
2/1/20,referral,/s-zerkalom/,Домодедово,,,,,1
2/1/20,referral,/s-zerkalom/,Дубна,,,,,1
2/1/20,referral,/s-zerkalom/,Москва,,,,,16
2/1/20,referral,/s-zerkalom/,Павловский Посад,,,,,1
2/1/20,referral,/s-zerkalom/,Путилково,,,,,1
2/1/20,referral,/vxodnaya-dver-v-kvartiru-spar,Москва,,,,,2
2/1/20,referral,/vxodnaya-v-kvartiru-grafit-so,Иркутск,,,,,1
2/1/20,referral,/vxodnaya-v-kvartiru-grafit-so,Лобня,,,,,1
2/1/20,referral,/vxodnaya-v-kvartiru-grafit-so,Москва,,,,,6
2/1/20,referral,/vxodnaya-v-kvartiru-grafit-so,Химки,,,,,1
2/1/20,referral,/vzlomostojkie/,Москва,,,,,1
2/1/20,referral,/vzlomstojkaya-vxodnaya-dver-b,Москва,,,,,1
2/2/20,direct,/,Иркутск,,,,,2
2/2/20,direct,/,Клин,,,,,2
2/2/20,direct,/,Москва,,,,,2
2/2/20,direct,/,Химки,,,,,2
2/2/20,direct,/?tv|filter-naz=Для квартиры&m,Москва,,,,,1
2/2/20,direct,/dveri-s-termorazryivom/,,,,,,1
2/2/20,direct,/otzyvy,Москва,,,,,1
2/2/20,direct,/paradnaya-stalnaya-dver-fejno,Санкт-Петербург,,,,,1
2/2/20,direct,/v-kotelnuyu/,Москва,,,,,1
2/2/20,direct,/vxodnaya-dver-model-oazis,Иркутск,,,,,1
2/2/20,direct,/vxodnaya-dver-v-kvartiru-spar,Москва,,,,,1
2/2/20,direct,/vxodnyie-dveri-metallicheskie,Москва,,,,,1
2/2/20,direct,/zamkovaya-sistema-ekonom-klas,Москва,,,,,1
2/2/20,organic,/,Москва,,,,,7
2/2/20,organic,/bronirovannyie/,Москва,,,,,3
2/2/20,organic,/catalog/uteplennye-dveri-s-te,Краснодар,,,,,1
2/2/20,organic,/catalog/uteplennye-dveri-s-te,Рыбинск,,,,,1
2/2/20,organic,/cisa-57535,Кемерово,,,,,1
2/2/20,organic,/dlya-stroitelej/,Красноярск,,,,,1
2/2/20,organic,/dlya-stroitelej/,Москва,,,,,1
2/2/20,organic,/dovodchik-abloy-dlya-tyazhely,Новосибирск,,,,,1
2/2/20,organic,/dovodchik-pnevmaticheskij-mor,Москва,,,,,1
2/2/20,organic,/dver-3-klassa-zashhityi-serti,,,,,,1
2/2/20,organic,/dver-3-klassa-zashhityi-serti,Железногорск,,,,,1
2/2/20,organic,/dver-protivopozharnaya-skryit,Москва,,,,,2
2/2/20,organic,/dver-stalnaya-protivopozharna,Клин,,,,,1
2/2/20,organic,/dver-stalnaya-protivopozharna,Москва,,,,,1
2/2/20,organic,/dveri-kxo/,Курск,,,,,1
2/2/20,organic,/dveri-kxo/,Пенза,,,,,1
2/2/20,organic,/dveri-kxo/,Пермь,,,,,1
2/2/20,organic,/dveri-s-kovkoj/,Москва,,,,,1
2/2/20,organic,/dveri-s-mdf/,София,,,,,1
2/2/20,organic,/dveri-s-termorazryivom/,,,,,,1
2/2/20,organic,/dveri-s-termorazryivom/,Воронеж,,,,,1
2/2/20,organic,/dveri-s-termorazryivom/,Дубна,,,,,1
2/2/20,organic,/dveri-s-termorazryivom/,Москва,,,,,9
2/2/20,organic,/dveri-s-termorazryivom/,Санкт-Петербург,,,,,1
2/2/20,organic,/dveri-so-skidkoj/,Краснодар,,,,,1
2/2/20,organic,/dveri-so-skidkoj/,Москва,,,,,5
2/2/20,organic,/dveri-uteplennye/,Домодедово,,,,,1
2/2/20,organic,/dveri-uteplennye/,Екатеринбург,,,,,1
2/2/20,organic,/dveri-uteplennye/,Москва,,,,,3
2/2/20,organic,/dveri-uteplennye/,Оренбург,,,,,1
2/2/20,organic,/dveri-uteplennye/,Химки,,,,,1
2/2/20,organic,/elektromexanicheskij-protivop,Москва,,,,,1
2/2/20,organic,/elitnye-vhodnye-dveri-v-kvart,Иваново,,,,,1
2/2/20,organic,/elitnye-vhodnye-dveri-v-kvart,Лондон,,,,,1
2/2/20,organic,/elitnye-vhodnye-dveri-v-kvart,Москва,,,,,2
2/2/20,organic,/elitnye-vhodnye-dveri-v-kvart,Новосибирск,,,,,1
2/2/20,organic,/elitnye-vhodnye-dveri-v-kvart,Одинцово,,,,,1
2/2/20,organic,/elitnye-vhodnye-dveri-v-kvart,Санкт-Петербург,,,,,2
2/2/20,organic,/elitnye-vhodnye-dveri-v-kvart,Чита,,,,,1
2/2/20,organic,/italyanskij-zamok-vreznoj-sec,Москва,,,,,1
2/2/20,organic,/krit-assistent-a8,Москва,,,,,1
2/2/20,organic,/kryuk-polnaya-otdelka-mdf,Миасс,,,,,1
2/2/20,organic,/laminirovannyie-paneli,Москва,,,,,1
2/2/20,organic,/magnitnaya-bronenakladka-dise,Балашиха,,,,,1
2/2/20,organic,/mettem-zvsp-2t-d-(n),Москва,,,,,1
2/2/20,organic,/mottura-85971,Москва,,,,,1
2/2/20,organic,/nakladka-na-suvaldnyij-zamok-,Запорожье,,,,,1
2/2/20,organic,/nemeckij-uplotnitel,Москва,,,,,2
2/2/20,organic,/nizhnij-czilindrovyij-zamok-s,Москва,,,,,1
2/2/20,organic,/paradnye-dver/,Тула,,,,,1
2/2/20,organic,/reshyotchatye/,Москва,,,,,1
2/2/20,organic,/ruchka-skoba-ferz,Самара,,,,,1
2/2/20,organic,/s-shumoizolyacziej/,Москва,,,,,12
2/2/20,organic,/s-shumoizolyacziej/,Невинномысск,,,,,1
2/2/20,organic,/s-shumoizolyacziej/,Санкт-Петербург,,,,,2
2/2/20,organic,/s-shumoizolyacziej/,Тула,,,,,1
2/2/20,organic,/s-shumoizolyacziej/,Челябинск,,,,,1
2/2/20,organic,/s-shumoizolyacziej/,Щёлково,,,,,1
2/2/20,organic,"/stavni-okonnyie,-zashhitnyie-",Екатеринбург,,,,,1
2/2/20,organic,/ulichnyie-dveri/,Москва,,,,,1
2/2/20,organic,/urovni-shumoizolyaczii-vxodny,Ковров,,,,,2
2/2/20,organic,/urovni-shumoizolyaczii-vxodny,Москва,,,,,1
2/2/20,organic,/urovni-shumoizolyaczii-vxodny,Нижний Новгород,,,,,1
2/2/20,organic,/urovni-shumoizolyaczii-vxodny,Санкт-Петербург,,,,,1
2/2/20,organic,/v-elektroshhitovuyu/,Москва,,,,,1
2/2/20,organic,/v-kotelnuyu/,Краснодар,,,,,1
2/2/20,organic,/ventilyaczionnyie-reshetki-zh,Черноголовка,,,,,1
2/2/20,organic,/verxnij-suvaldnyij-zamok-secu,Брянск,,,,,1
2/2/20,organic,/verxnij-suvaldnyij-zamok-secu,Запорожье,,,,,1
2/2/20,organic,/verxnij-suvaldnyij-zamok-secu,Москва,,,,,1
2/2/20,organic,/verxnij-suvaldnyij-zamok-secu,Санкт-Петербург,,,,,1
2/2/20,organic,/vorota-v-transformatornuyu,,,,,,1
2/2/20,organic,/vxodnaya-dver-model-miranda,Астана,,,,,1
2/2/20,organic,/vxodnaya-dver-model-oazis,Москва,,,,,1
2/2/20,organic,/vxodnaya-dver-model-skala-vzl,Москва,,,,,1
2/2/20,organic,/vxodnaya-dver-model-triumf-ly,Воронеж,,,,,1
2/2/20,organic,/vxodnaya-dver-urban-orex-prem,Москва,,,,,1
2/2/20,organic,/vxodnaya-v-kvartiru-grafit-so,Москва,,,,,1
2/2/20,organic,/vzlomostojkie/,Омск,,,,,2
2/2/20,organic,/vzlomstojkaya-vxodnaya-dver-b,Москва,,,,,1
2/2/20,organic,/zamkovaya-sistema-securemme-2,Тверь,,,,,1
2/2/20,organic,/zamok-zpu-tp-rp,Новокузнецк,,,,,1
2/2/20,organic,/zapornyij-mexanizm-udav,Москва,,,,,1
2/2/20,paid,/arochnye-dveri/,Домодедово,1194086,153787377,369955376,513993808,1
2/2/20,paid,/arochnye-dveri/,Москва,1194086,153787378,369955377,513993813,1
2/2/20,referral,/,Воронеж,,,,,1
2/2/20,referral,/,Москва,,,,,8
2/2/20,referral,/,Санкт-Петербург,,,,,1
2/2/20,referral,/dveri-s-termorazryivom/,Москва,,,,,1
2/2/20,referral,/model-nord-2?frommarket=http:,Москва,,,,,1
2/2/20,referral,/model-nord-4?frommarket=http:,Москва,,,,,1
2/2/20,referral,/model-termo-sklad?ymclid=1554,Москва,,,,,1
2/2/20,referral,/model-termo-sklad?ymclid=1554,Нижний Новгород,,,,,1
2/2/20,referral,/s-shumoizolyacziej/,Ижевск,,,,,1
2/2/20,referral,/s-shumoizolyacziej/,Москва,,,,,1
2/2/20,referral,/s-zerkalom/,Красногорск,,,,,1
2/2/20,referral,/s-zerkalom/,Москва,,,,,19
2/2/20,referral,/s-zerkalom/,Подольск,,,,,1
2/2/20,referral,/trexkonturnaya-dver-labirint-,Москва,,,,,1
2/2/20,referral,/vxodnaya-dver-model-liana?fro,Москва,,,,,1
2/2/20,referral,/vxodnaya-dver-new-york-labiri,Москва,,,,,1
2/2/20,referral,/vxodnaya-v-kvartiru-grafit-so,Москва,,,,,4
2/3/20,direct,/,,,,,,14
2/3/20,direct,/,Иркутск,,,,,3
2/3/20,direct,/,Клин,,,,,1
2/3/20,direct,/,Москва,,,,,3
2/3/20,direct,/,Подолино,,,,,1
2/3/20,direct,/,Санкт-Петербург,,,,,1
2/3/20,direct,/dveri-s-termorazryivom/,,,,,,1
2/3/20,direct,/dveri-s-termorazryivom/,Москва,,,,,1
2/3/20,direct,/dveri-s-termorazryivom/,Сургут,,,,,1
2/3/20,direct,/reshyotchatye/,Москва,,,,,1
2/3/20,direct,/vxodnaya-dver-model-tiran,Иркутск,,,,,1
2/3/20,direct,/vxodnaya-dver-model-tiran,Москва,,,,,1
2/3/20,direct,/vxodnaya-dver-model-tiran,Химки,,,,,1
2/3/20,direct,/vxodnaya-dver-v-kvartiru-s-sh,Москва,,,,,1
2/3/20,direct,/vxodnaya-dver-v-kvartiru-spar,Невинномысск,,,,,1
2/3/20,organic,/,Балашиха,,,,,1
2/3/20,organic,/,Клин,,,,,1
2/3/20,organic,/,Москва,,,,,5
2/3/20,organic,/,Самара,,,,,1
2/3/20,organic,/,Саратов,,,,,1
2/3/20,organic,/bronirovannyie/,Москва,,,,,1
2/3/20,organic,/bronirovannyie/,Сочи,,,,,1
2/3/20,organic,/buster-punch-angliya,Москва,,,,,1
2/3/20,organic,/dver-3-klassa-zashhityi-serti,Москва,,,,,1
2/3/20,organic,/dver-dmo-2,Абдулино,,,,,1
2/3/20,organic,/dver-stalnaya-protivopozharna,Тюмень,,,,,1
2/3/20,organic,/dver-v-kotelnuyu-so-steklom-i,Москва,,,,,1
2/3/20,organic,/dver-v-kotelnuyu-so-steklom-i,Тюмень,,,,,1
2/3/20,organic,/dver-v-kxo-s-oknom-dlya-vyida,Тамбов,,,,,1
2/3/20,organic,/dveri-iz-massiva-duba/,Ялта,,,,,1
2/3/20,organic,/dveri-s-kovkoj/,Москва,,,,,1
2/3/20,organic,/dveri-s-termorazryivom/,Москва,,,,,7
2/3/20,organic,/dveri-s-termorazryivom/,Новокузнецк,,,,,1
2/3/20,organic,/dveri-s-termorazryivom/,Селятино,,,,,1
2/3/20,organic,/dveri-s-termorazryivom/,Тампере,,,,,1
2/3/20,organic,/dveri-s-termorazryivom/,Томск,,,,,1
2/3/20,organic,/dveri-s-termorazryivom/,Тула,,,,,1
2/3/20,organic,/dveri-so-skidkoj/,Москва,,,,,3
2/3/20,organic,/dveri-uteplennye/,Вологда,,,,,1
2/3/20,organic,/dveri-uteplennye/,Екатеринбург,,,,,1
2/3/20,organic,/dveri-uteplennye/,Казань,,,,,1
2/3/20,organic,/dveri-uteplennye/,Москва,,,,,3
2/3/20,organic,/dvuxstvorchatyie/,Москва,,,,,1
2/3/20,organic,/eksczentrik-regulyator-pritvo,Костанай,,,,,1
2/3/20,organic,/elektromexanicheskij-protivop,Санкт-Петербург,,,,,1
2/3/20,organic,/elitnye-vhodnye-dveri-v-kvart,Воронеж,,,,,1
2/3/20,organic,/elitnye-vhodnye-dveri-v-kvart,Москва,,,,,5
2/3/20,organic,/elitnye-vhodnye-dveri-v-kvart,Санкт-Петербург,,,,,1
2/3/20,organic,/glazok-pulestojkij-rossiya,Владивосток,,,,,1
2/3/20,organic,/labirint-alfa-silver-grej,Москва,,,,,1
2/3/20,organic,/magnitnaya-bronenakladka-dise,Москва,,,,,1
2/3/20,organic,/magnitnaya-bronenakladka-rezi,Казань,,,,,1
2/3/20,organic,/model-nord-2,Москва,,,,,2
2/3/20,organic,/mul-t-lock-omega-plus,Санкт-Петербург,,,,,1
2/3/20,organic,/nemeckij-uplotnitel,Москва,,,,,1
2/3/20,organic,/nizhnij-czilindrovyij-zamok-s,Домодедово,,,,,1
2/3/20,organic,/paradnye-dver/,Тула,,,,,1
2/3/20,organic,/plenka-pvx,Краснодон,,,,,2
2/3/20,organic,/podezdnaya-dver-pd-11,Новосибирск,,,,,1
2/3/20,organic,/podezdnye/,Владивосток,,,,,2
2/3/20,organic,/podezdnye/,Москва,,,,,1
2/3/20,organic,/podezdnye/,Саратов,,,,,1
2/3/20,organic,/podezdnye/,Южно-Сахалинск,,,,,1
2/3/20,organic,/protivopozharnye/,Москва,,,,,1
2/3/20,organic,/reshyotchatye/,Москва,,,,,1
2/3/20,organic,/reshyotchatye/,Сочи,,,,,1
2/3/20,organic,/ruchka-skoba-gule,Санкт-Петербург,,,,,1
2/3/20,organic,/s-shumoizolyacziej/,,,,,,1
2/3/20,organic,/s-shumoizolyacziej/,Гётеборг,,,,,1
2/3/20,organic,/s-shumoizolyacziej/,Краснодар,,,,,1
2/3/20,organic,/s-shumoizolyacziej/,Москва,,,,,13
2/3/20,organic,/s-shumoizolyacziej/,Подольск,,,,,1
2/3/20,organic,/s-shumoizolyacziej/,Санкт-Петербург,,,,,1
2/3/20,organic,/s-shumoizolyacziej/,Селятино,,,,,1
2/3/20,organic,"/stavni-okonnyie,-zashhitnyie-",Москва,,,,,2
2/3/20,organic,"/stavni-okonnyie,-zashhitnyie-",Нижний Новгород,,,,,1
2/3/20,organic,/urovni-shumoizolyaczii-vxodny,Ковров,,,,,1
2/3/20,organic,/urovni-shumoizolyaczii-vxodny,Москва,,,,,1
2/3/20,organic,/urovni-shumoizolyaczii-vxodny,Севастополь,,,,,1
2/3/20,organic,/v-kassu/,Москва,,,,,1
2/3/20,organic,/v-kotelnuyu/,Москва,,,,,4
2/3/20,organic,/vent-reshetka-protivopozharna,Иркутск,,,,,1
2/3/20,organic,/vinorit/,Ефремов,,,,,1
2/3/20,organic,/vinorit/,Краснодар,,,,,1
2/3/20,organic,/vxodnaya-dver-model-skala-vzl,Краснодар,,,,,1
2/3/20,organic,/vxodnaya-dver-prometej-lyuks,Москва,,,,,1
2/3/20,organic,/vxodnaya-v-kvartiru-grafit-so,Москва,,,,,1
2/3/20,organic,/vzlomostojkie/,Каракас,,,,,1
2/3/20,organic,/vzlomostojkie/,Москва,,,,,1
2/3/20,organic,/zamok-kale-257-r,Москва,,,,,1
2/3/20,organic,/zamok-zpu-tp-rp,Новокузнецк,,,,,1
2/3/20,organic,/zamok-zpu-tp-rp,Оренбург,,,,,1
2/3/20,paid,/arochnye-dveri/,Москва,1194086,153787377,369955376,513993809,1
2/3/20,referral,/,Казань,,,,,1
2/3/20,referral,/arochnaya-termodver-versal?ym,Волгоград,,,,,1
2/3/20,referral,/dachnaya-termo-prof?ymclid=15,Мытищи,,,,,1
2/3/20,referral,/dver-v-oruzhejnuyu-(kxo)?ymcl,Москва,,,,,1
2/3/20,referral,/model-nord-2?ymclid=155432057,Москва,,,,,1
2/3/20,referral,/s-zerkalom/,Москва,,,,,22
2/3/20,referral,/vxodnaya-v-kvartiru-grafit-so,Москва,,,,,4
2/3/20,referral,/vzlomstojkaya-vxodnaya-dver-b,Москва,,,,,3
2/4/20,direct,/,,,,,,1
2/4/20,direct,/,Витебск,,,,,1
2/4/20,direct,/,Клин,,,,,1
2/4/20,direct,/,Клифтон,,,,,1
2/4/20,direct,/,Москва,,,,,6
2/4/20,direct,/,Харьков,,,,,1
2/4/20,direct,/?tv|filter-naz=Для дома&tv|fi,Москва,,,,,1
2/4/20,direct,/catalog/Tambyrnaja-dver-Tb-6,Москва,,,,,1
2/4/20,direct,/dveri-na-zakaz/,Москва,,,,,2
2/4/20,direct,/model-36s,Москва,,,,,1
2/4/20,direct,/paradnye-dveri,Москва,,,,,1
2/4/20,direct,/s-shumoizolyacziej/,Москва,,,,,1
2/4/20,direct,/universalnaya-marganczevaya-b,Москва,,,,,1
2/4/20,direct,/vxodnaya-dver-model-antej,Москва,,,,,1
2/4/20,direct,/vxodnaya-dver-model-lavanda,Москва,,,,,1
2/4/20,direct,/vxodnaya-dver-model-skala-vzl,Екатеринбург,,,,,1
2/4/20,direct,/vxodnaya-dver-model-tiran,Москва,,,,,2
2/4/20,direct,/vxodnaya-dver-v-kvartiru-s-sh,Днепр,,,,,1
2/4/20,direct,/vxodnaya-dver-v-kvartiru-spar,,,,,,4
2/4/20,organic,/,Клин,,,,,1
2/4/20,organic,/,Москва,,,,,9
2/4/20,organic,/dlya-stroitelej/,Нижний Новгород,,,,,1
2/4/20,organic,/dobory,Киев,,,,,1
2/4/20,organic,/dobory,Краснодар,,,,,1
2/4/20,organic,/dobory,Москва,,,,,1
2/4/20,organic,/doganlar/,Тамбов,,,,,1
2/4/20,organic,/dovodchik-geze,Москва,,,,,1
2/4/20,organic,/dver-3-klassa-zashhityi-serti,Казань,,,,,1
2/4/20,organic,/dver-3-klassa-zashhityi-serti,Ростов-на-Дону,,,,,1
2/4/20,organic,/dver-protivopozharnaya-skryit,Москва,,,,,2
2/4/20,organic,/dveri-iz-massiva-duba/,Москва,,,,,2
2/4/20,organic,/dveri-kxns/,Москва,,,,,1
2/4/20,organic,/dveri-kxns/,Пятигорск,,,,,1
2/4/20,organic,/dveri-kxns/,Тольятти,,,,,1
2/4/20,organic,/dveri-kxo/,Москва,,,,,2
2/4/20,organic,/dveri-kxo/,Туапсе,,,,,1
2/4/20,organic,/dveri-s-kovkoj/,Москва,,,,,1
2/4/20,organic,/dveri-s-termorazryivom/,,,,,,1
2/4/20,organic,/dveri-s-termorazryivom/,Москва,,,,,5
2/4/20,organic,/dveri-s-termorazryivom/,Мурманск,,,,,1
2/4/20,organic,/dveri-s-termorazryivom/,Обнинск,,,,,1
2/4/20,organic,/dveri-s-termorazryivom/,Пермь,,,,,1
2/4/20,organic,/dveri-so-skidkoj/,Москва,,,,,3
2/4/20,organic,/dveri-uteplennye/,Владивосток,,,,,1
2/4/20,organic,/dveri-uteplennye/,Реутов,,,,,1
2/4/20,organic,/dveri-uteplennye/,Широкое Болото,,,,,1
2/4/20,organic,/eksczentrik-regulyator-pritvo,Краснодар,,,,,1
2/4/20,organic,/eksczentrik-regulyator-pritvo,Москва,,,,,1
2/4/20,organic,/elitnye-vhodnye-dveri-v-kvart,Москва,,,,,3
2/4/20,organic,/elitnye-vhodnye-dveri-v-kvart,Мытищи,,,,,1
2/4/20,organic,/elitnye-vhodnye-dveri-v-kvart,Одинцово,,,,,1
2/4/20,organic,/elitnye-vhodnye-dveri-v-kvart,Санкт-Петербург,,,,,1
2/4/20,organic,/elitnye-vhodnye-dveri-v-kvart,Тула,,,,,2
2/4/20,organic,/elitnye-vhodnye-dveri-v-kvart,Химки,,,,,1
2/4/20,organic,/magnitnaya-bronenakladka-rezi,Москва,,,,,1
2/4/20,organic,/massiv,Иваново,,,,,1
2/4/20,organic,/mul-t-lock-omega-plus,Кемерово,,,,,1
2/4/20,organic,/nemeckij-uplotnitel,Краснодар,,,,,1
2/4/20,organic,/nemeckij-uplotnitel,Москва,,,,,1
2/4/20,organic,/podezdnye/,Владивосток,,,,,1
2/4/20,organic,/podezdnye/,Москва,,,,,2
2/4/20,organic,/reshyotchatye/,Москва,,,,,2
2/4/20,organic,/s-shumoizolyacziej/,,,,,,1
2/4/20,organic,/s-shumoizolyacziej/,Лобня,,,,,1
2/4/20,organic,/s-shumoizolyacziej/,Москва,,,,,9
2/4/20,organic,/s-shumoizolyacziej/,Уфа,,,,,1
